Column 3,EdgeBetweenness,interaction,name,selected,shared interaction,shared name,status
0.7525389,20.4165802,interacts with,C134_0661_a_at (interacts with) C134_0647_a_at,FALSE,interacts with,C134_0661_a_at (interacts with) C134_0647_a_at,up
0.7488575,6.13596138,interacts with,C134_0661_a_at (interacts with) C134_0649_a_at,FALSE,interacts with,C134_0661_a_at (interacts with) C134_0649_a_at,up
0.7695541,11.27734542,interacts with,C134_0661_a_at (interacts with) C134_0652_a_at,FALSE,interacts with,C134_0661_a_at (interacts with) C134_0652_a_at,up
0.7813963,7.86747137,interacts with,C134_0661_a_at (interacts with) C134_0658_at,FALSE,interacts with,C134_0661_a_at (interacts with) C134_0658_at,up
0.7373979,14.31178859,interacts with,C134_0662_a_at (interacts with) C134_0051_a_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0051_a_at,up
0.7744192,12.46499673,interacts with,C134_0662_a_at (interacts with) C134_0054_a_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0054_a_at,up
0.8701172,7.09722358,interacts with,C134_0662_a_at (interacts with) C134_0119_a_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0119_a_at,up
0.7203223,22.55259345,interacts with,C134_0662_a_at (interacts with) C134_0220_a_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0220_a_at,up
0.8380802,12.74754863,interacts with,C134_0662_a_at (interacts with) C134_0302_a_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0302_a_at,down
0.7819663,10.5657778,interacts with,C134_0662_a_at (interacts with) C134_0324_a_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0324_a_at,down
0.7039173,17.2630871,interacts with,C134_0662_a_at (interacts with) C134_0347_a_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0347_a_at,down
0.7153398,75.30437391,interacts with,C134_0662_a_at (interacts with) C134_0391_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0391_at,up
0.7099431,26.33879447,interacts with,C134_0662_a_at (interacts with) C134_0393_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0393_at,up
0.7490767,11.89332704,interacts with,C134_0662_a_at (interacts with) C134_0406_a_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0406_a_at,down
0.7913654,8.48663174,interacts with,C134_0662_a_at (interacts with) C134_0454_a_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0454_a_at,up
0.7020008,46.30876413,interacts with,C134_0662_a_at (interacts with) C134_0507_a_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0507_a_at,up
0.7094606,14.09602429,interacts with,C134_0662_a_at (interacts with) C134_0523_a_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0523_a_at,up
0.7822076,28.79159495,interacts with,C134_0662_a_at (interacts with) C134_0564_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0564_at,up
0.814232,15.61851015,interacts with,C134_0662_a_at (interacts with) C134_0598_a_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0598_a_at,up
0.7100194,20.50816054,interacts with,C134_0662_a_at (interacts with) C134_0622_a_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0622_a_at,up
0.7966164,19.54809131,interacts with,C134_0662_a_at (interacts with) C134_0637_a_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0637_a_at,up
0.8457212,5.25483431,interacts with,C134_0662_a_at (interacts with) C134_0645_a_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0645_a_at,up
0.831707,11.1167046,interacts with,C134_0662_a_at (interacts with) C134_0654_a_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0654_a_at,up
0.8717532,13.39035557,interacts with,C134_0662_a_at (interacts with) C134_0655_at,FALSE,interacts with,C134_0662_a_at (interacts with) C134_0655_at,up
0.7400141,62.6980406,interacts with,C134_0663_at (interacts with) C134_0322_at,FALSE,interacts with,C134_0663_at (interacts with) C134_0322_at,up
0.731204,33.73201563,interacts with,C134_0663_at (interacts with) C134_0557_at,FALSE,interacts with,C134_0663_at (interacts with) C134_0557_at,up
0.7086551,49.2195879,interacts with,C134_0663_at (interacts with) C134_0561_at,FALSE,interacts with,C134_0663_at (interacts with) C134_0561_at,up
0.9033208,11.53988941,interacts with,C134_0663_at (interacts with) C134_0646_a_at,FALSE,interacts with,C134_0663_at (interacts with) C134_0646_a_at,up
0.8521947,42.53517408,interacts with,C134_0663_at (interacts with) C134_0647_a_at,FALSE,interacts with,C134_0663_at (interacts with) C134_0647_a_at,up
0.8320378,40.70010271,interacts with,C134_0663_at (interacts with) C134_0648_a_at,FALSE,interacts with,C134_0663_at (interacts with) C134_0648_a_at,up
0.7386234,36.89296619,interacts with,C134_0663_at (interacts with) C134_0652_a_at,FALSE,interacts with,C134_0663_at (interacts with) C134_0652_a_at,up
0.7767815,18.41158992,interacts with,C134_0663_at (interacts with) C134_0653_a_at,FALSE,interacts with,C134_0663_at (interacts with) C134_0653_a_at,up
0.7258892,8.39641418,interacts with,C134_0663_at (interacts with) C134_0658_at,FALSE,interacts with,C134_0663_at (interacts with) C134_0658_at,up
0.8115548,29.11105598,interacts with,C134_0663_at (interacts with) C134_0659_at,FALSE,interacts with,C134_0663_at (interacts with) C134_0659_at,up
0.7238734,6,interacts with,C134_0665_a_at (interacts with) C134_0656_at,FALSE,interacts with,C134_0665_a_at (interacts with) C134_0656_at,up
0.8194159,6,interacts with,C134_0665_a_at (interacts with) C134_0657_at,FALSE,interacts with,C134_0665_a_at (interacts with) C134_0657_at,up
0.7894191,10.86666667,interacts with,C134_0666_a_at (interacts with) C134_0124_a_at,FALSE,interacts with,C134_0666_a_at (interacts with) C134_0124_a_at,down
0.7134252,19.95520871,interacts with,C134_0667_a_at (interacts with) C134_0051_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0051_a_at,up
0.7605971,22.59833335,interacts with,C134_0667_a_at (interacts with) C134_0054_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0054_a_at,up
0.7253648,73.76497062,interacts with,C134_0667_a_at (interacts with) C134_0056_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0056_at,up
0.7207114,24.37221474,interacts with,C134_0667_a_at (interacts with) C134_0094_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0094_a_at,up
0.8491887,14.78136695,interacts with,C134_0667_a_at (interacts with) C134_0119_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0119_a_at,up
0.7080567,24.35615011,interacts with,C134_0667_a_at (interacts with) C134_0173_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0173_a_at,up
0.7289588,56.68308626,interacts with,C134_0667_a_at (interacts with) C134_0221_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0221_a_at,up
0.7339369,19.36341618,interacts with,C134_0667_a_at (interacts with) C134_0247_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0247_a_at,down
0.795087,31.93315626,interacts with,C134_0667_a_at (interacts with) C134_0265_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0265_a_at,up
0.7019639,336,interacts with,C134_0667_a_at (interacts with) C134_0296_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0296_a_at,up
0.7288435,336,interacts with,C134_0667_a_at (interacts with) C134_0297_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0297_a_at,up
0.7224364,32.26373942,interacts with,C134_0667_a_at (interacts with) C134_0302_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0302_a_at,down
0.7688011,22.23354467,interacts with,C134_0667_a_at (interacts with) C134_0379_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0379_a_at,up
0.7270098,15.07711059,interacts with,C134_0667_a_at (interacts with) C134_0454_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0454_a_at,up
0.7335277,34.08073305,interacts with,C134_0667_a_at (interacts with) C134_0507_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0507_a_at,up
0.7437925,27.52318866,interacts with,C134_0667_a_at (interacts with) C134_0564_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0564_at,up
0.7814668,31.70647636,interacts with,C134_0667_a_at (interacts with) C134_0598_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0598_a_at,up
0.7825708,16.29616046,interacts with,C134_0667_a_at (interacts with) C134_0637_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0637_a_at,up
0.7373815,16.23851226,interacts with,C134_0667_a_at (interacts with) C134_0645_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0645_a_at,up
0.7494102,25.28522415,interacts with,C134_0667_a_at (interacts with) C134_0654_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0654_a_at,up
0.7832663,22.91000116,interacts with,C134_0667_a_at (interacts with) C134_0655_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0655_at,up
0.8127579,19.27046845,interacts with,C134_0667_a_at (interacts with) C134_0662_a_at,FALSE,interacts with,C134_0667_a_at (interacts with) C134_0662_a_at,up
0.7927509,24.3299345,interacts with,C134_0669_a_at (interacts with) C134_0119_a_at,FALSE,interacts with,C134_0669_a_at (interacts with) C134_0119_a_at,up
0.7159362,4.39562796,interacts with,C134_0669_a_at (interacts with) C134_0507_a_at,FALSE,interacts with,C134_0669_a_at (interacts with) C134_0507_a_at,up
0.7523737,4.49357439,interacts with,C134_0669_a_at (interacts with) C134_0637_a_at,FALSE,interacts with,C134_0669_a_at (interacts with) C134_0637_a_at,up
0.7564135,14.72156544,interacts with,C134_0669_a_at (interacts with) C134_0645_a_at,FALSE,interacts with,C134_0669_a_at (interacts with) C134_0645_a_at,up
0.738741,32.01305148,interacts with,C134_0669_a_at (interacts with) C134_0654_a_at,FALSE,interacts with,C134_0669_a_at (interacts with) C134_0654_a_at,up
0.7291605,32.27271971,interacts with,C134_0669_a_at (interacts with) C134_0655_at,FALSE,interacts with,C134_0669_a_at (interacts with) C134_0655_at,up
0.8138113,21.97519424,interacts with,C134_0669_a_at (interacts with) C134_0662_a_at,FALSE,interacts with,C134_0669_a_at (interacts with) C134_0662_a_at,up
0.8688071,19.28673924,interacts with,C134_0669_a_at (interacts with) C134_0667_a_at,FALSE,interacts with,C134_0669_a_at (interacts with) C134_0667_a_at,up
0.7423927,14.92652425,interacts with,C134_0670_a_at (interacts with) C134_0012_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0012_a_at,down
0.7741616,15.48021982,interacts with,C134_0670_a_at (interacts with) C134_0021_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0021_a_at,up
0.7957413,10.89644303,interacts with,C134_0670_a_at (interacts with) C134_0022_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0022_a_at,up
0.7192395,12.58139369,interacts with,C134_0670_a_at (interacts with) C134_0038_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0038_a_at,up
0.7796987,8.73639796,interacts with,C134_0670_a_at (interacts with) C134_0062_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0062_a_at,up
0.7480167,6.82230684,interacts with,C134_0670_a_at (interacts with) C134_0087_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0087_a_at,up
0.7892121,17.24637894,interacts with,C134_0670_a_at (interacts with) C134_0092_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0092_a_at,up
0.7004537,19.33860696,interacts with,C134_0670_a_at (interacts with) C134_0111_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0111_a_at,up
0.7477869,51.94186868,interacts with,C134_0670_a_at (interacts with) C134_0129_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0129_a_at,up
0.81234,7.80361933,interacts with,C134_0670_a_at (interacts with) C134_0293_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0293_at,up
0.7353679,13.29987053,interacts with,C134_0670_a_at (interacts with) C134_0305_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0305_a_at,down
0.7342306,8.31794676,interacts with,C134_0670_a_at (interacts with) C134_0317_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0317_a_at,up
0.7938102,18.94748582,interacts with,C134_0670_a_at (interacts with) C134_0352_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0352_a_at,up
0.7839404,7.84659864,interacts with,C134_0670_a_at (interacts with) C134_0378_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0378_a_at,up
0.721535,8.18190308,interacts with,C134_0670_a_at (interacts with) C134_0382_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0382_a_at,up
0.7194362,29.96033659,interacts with,C134_0670_a_at (interacts with) C134_0420_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0420_a_at,up
0.7333854,28.09138405,interacts with,C134_0670_a_at (interacts with) C134_0424_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0424_at,up
0.7366326,9.76895263,interacts with,C134_0670_a_at (interacts with) C134_0428_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0428_a_at,up
0.7593561,8.10740478,interacts with,C134_0670_a_at (interacts with) C134_0491_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0491_at,up
0.7954023,14.36439128,interacts with,C134_0670_a_at (interacts with) C134_0494_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0494_a_at,up
0.8178913,5.71470511,interacts with,C134_0670_a_at (interacts with) C134_0496_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0496_a_at,up
0.8319027,12.9663069,interacts with,C134_0670_a_at (interacts with) C134_0497_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0497_a_at,up
0.8615515,6.55922914,interacts with,C134_0670_a_at (interacts with) C134_0524_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0524_at,up
0.7111003,19.31725212,interacts with,C134_0670_a_at (interacts with) C134_0532_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0532_at,up
0.7943057,5.80633899,interacts with,C134_0670_a_at (interacts with) C134_0535_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0535_a_at,up
0.804938,8.36226372,interacts with,C134_0670_a_at (interacts with) C134_0536_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0536_a_at,up
0.8167573,5.01379656,interacts with,C134_0670_a_at (interacts with) C134_0537_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0537_a_at,up
0.7504069,46.02543426,interacts with,C134_0670_a_at (interacts with) C134_0538_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0538_a_at,up
0.7977843,12.31350792,interacts with,C134_0670_a_at (interacts with) C134_0543_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0543_at,up
0.796686,9.6981737,interacts with,C134_0670_a_at (interacts with) C134_0547_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0547_at,up
0.7052114,10.61632253,interacts with,C134_0670_a_at (interacts with) C134_0549_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0549_at,up
0.7000307,18.28324727,interacts with,C134_0670_a_at (interacts with) C134_0552_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0552_a_at,up
0.7293506,10.73818993,interacts with,C134_0670_a_at (interacts with) C134_0556_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0556_at,up
0.7488175,8.93070881,interacts with,C134_0670_a_at (interacts with) C134_0557_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0557_at,up
0.8208134,6.01174171,interacts with,C134_0670_a_at (interacts with) C134_0561_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0561_at,up
0.7033603,17.35329337,interacts with,C134_0670_a_at (interacts with) C134_0571_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0571_a_at,up
0.7823135,5.29174044,interacts with,C134_0670_a_at (interacts with) C134_0582_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0582_a_at,up
0.7432258,17.97840828,interacts with,C134_0670_a_at (interacts with) C134_0607_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0607_a_at,up
0.8274334,8.88786443,interacts with,C134_0670_a_at (interacts with) C134_0638_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0638_a_at,up
0.8478838,16.41856727,interacts with,C134_0670_a_at (interacts with) C134_0646_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0646_a_at,up
0.8460129,7.04028696,interacts with,C134_0670_a_at (interacts with) C134_0647_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0647_a_at,up
0.8497118,6.49074713,interacts with,C134_0670_a_at (interacts with) C134_0648_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0648_a_at,up
0.7924563,6.28303538,interacts with,C134_0670_a_at (interacts with) C134_0649_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0649_a_at,up
0.89123,3.94920124,interacts with,C134_0670_a_at (interacts with) C134_0652_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0652_a_at,up
0.7483218,16.41689344,interacts with,C134_0670_a_at (interacts with) C134_0653_a_at,FALSE,interacts with,C134_0670_a_at (interacts with) C134_0653_a_at,up
