"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","cluster","ClusteringCoefficient","Degree","degree.layout","EC","Eccentricity","gene_id","gene_product_name","IsSingleNode","locus_tag","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.61538462","0.0","0.38235294","20","0.0","1","1","EC:6.3.2.12","4","637671355","FolC bifunctional protein (Folylpolyglutamate synthase/Dihydrofolate synthase)","false","SAR11_0485","C134_0485_a_at","6.0","1","0","0","0.59615385","false","0","C134_0485_a_at","0","0.0"
"1.23076923","0.25964591","0.8125","20","0.48888889","10","10","EC:1.2.1.12","2","637671461","glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)","false","SAR11_0586","C134_0586_a_at","5.8","10","0","0","0.94230769","false","0","C134_0586_a_at","84","0.475"
"2.52531646","0.0","0.39598997","1","1.0","3","3","","4","637671464","hypothetical protein","false","SAR11_0589","C134_0589_at","53.66666667","3","0","0","0.61867089","false","0","C134_0589_at","0","0.68803419"
"1.0","1.0","1.0","0","0.0","3","3","EC:6.3.3.2","1","637671465","5-formyltetrahydrofolate cyclo-ligase","false","SAR11_0590","C134_0590_a_at","1.0","3","0","0","1.0","false","0","C134_0590_a_at","6","0.0"
"1.66666667","0.0","0.6","1","0.0","1","1","EC:3.6.4.12","2","637670877","DNA helicase II","false","SAR11_0014","C134_0014_a_at","3.0","1","0","0","0.66666667","false","0","C134_0014_a_at","0","0.0"
"1.66666667","0.0","0.6","0","0.0","1","1","EC:2.7.1.71","2","637671320","shikimate kinase","false","SAR11_0453","C134_0453_a_at","3.0","1","0","0","0.66666667","false","0","C134_0453_a_at","0","0.0"
"1.66666667","0.0","0.6","1","0.0","1","1","EC:1.1.1.1","2","637671402","zinc-containing alcohol dehydrogenase","false","SAR11_0529","C134_0529_a_at","3.0","1","0","0","0.66666667","false","0","C134_0529_a_at","0","0.0"
"1.0","1.0","1.0","48","0.0","2","2","","1","637671470","tolR protein","false","SAR11_0595","C134_0595_a_at","1.0","2","0","0","1.0","false","0","C134_0595_a_at","2","0.0"
"1.5","0.0","0.66666667","48","0.0","1","1","","2","637671322","hypothetical protein","false","SAR11_0455","C134_0455_a_at","2.0","1","0","0","0.75","false","0","C134_0455_a_at","0","0.0"
"1.5","0.0","0.66666667","48","0.0","1","1","","2","637671471","TolA protein","false","SAR11_0596","C134_0596_at","2.0","1","0","0","0.75","false","0","C134_0596_at","0","0.0"
"1.59171598","0.02175435","0.62825279","2","0.45861733","79","79","","3","637671473","phosphoribosyl-AMP cyclohydrolase","false","SAR11_0598","C134_0598_a_at","46.25316456","79","0","0","0.85207101","false","0","C134_0598_a_at","12978","0.29090041"
"1.22580645","0.31896569","0.81578947","5","0.32246377","24","24","","2","637671474","hypothetical protein","false","SAR11_0599","C134_0599_a_at","8.95833333","24","0","0","0.94354839","false","0","C134_0599_a_at","792","0.29722222"
"1.58064516","0.05768484","0.63265306","5","0.5047619","15","15","EC:6.3.4.19","3","637671475","cell cycle protein mesj","false","SAR11_0600","C134_0600_a_at","10.86666667","15","0","0","0.85483871","false","0","C134_0600_a_at","232","0.37471264"
"1.94736842","0.0331384","0.51351351","44","0.66666667","4","4","EC:3.4.24.-","4","637671476","metalloprotease FtsH","false","SAR11_0601","C134_0601_a_at","7.5","4","0","0","0.81052632","false","0","C134_0601_a_at","28","0.44117647"
"1.62658228","0.02669175","0.61478599","1","0.52740385","65","65","EC:2.5.1.15","3","637671477","dihydropteroate synthase-like protein","false","SAR11_0602","C134_0602_a_at","52.07692308","65","0","0","0.84335443","false","0","C134_0602_a_at","9366","0.34261134"
"1.89147287","0.00175911","0.52868852","0","0.72666667","25","25","EC:2.7.4.7","3","637671479","phosphomethylpyrimidine kinase","false","SAR11_0604","C134_0604_a_at","46.2","25","0","0","0.77713178","false","0","C134_0604_a_at","514","0.39152542"
"1.5","0.5","0.66666667","24","0.0","2","2","EC:6.3.4.4","2","637671480","adenylosuccinate synthetase","false","SAR11_0605","C134_0605_a_at","2.0","2","0","0","0.83333333","false","0","C134_0605_a_at","6","0.5"
"2.25","0.0","0.44444444","24","0.0","1","1","EC:2.5.1.6","3","637671250","S-adenosylmethionine synthetase","false","SAR11_0387","C134_0387_a_at","2.0","1","0","0","0.58333333","false","0","C134_0387_a_at","0","0.0"
"1.87096774","0.03359075","0.53448276","67","0.5","8","8","","3","637671481","RNA polymerase sigma factor","false","SAR11_0606","C134_0606_a_at","10.75","8","0","0","0.78225806","false","0","C134_0606_a_at","184","0.39814815"
"1.44936709","0.03315927","0.68995633","1","0.43620474","90","90","EC:5.4.99.23","3","637671482","pseudouridylate synthase","false","SAR11_0607","C134_0607_a_at","48.1","90","0","0","0.88765823","false","0","C134_0607_a_at","12422","0.31032258"
"1.50387597","0.03442432","0.66494845","0","0.41700588","67","67","","3","637671484","Sua5/YciO/YrdC family protein","false","SAR11_0608","C134_0608_a_at","37.65671642","67","0","0","0.87403101","false","0","C134_0608_a_at","7306","0.29886283"
"2.01265823","4.36E-5","0.49685535","1","0.91176471","17","17","","3","637671485","Exonuclease VII small subunit","false","SAR11_0609","C134_0609_a_at","72.11764706","17","0","0","0.74683544","false","0","C134_0609_a_at","28","0.51883199"
"1.55813953","0.01796221","0.64179104","0","0.47570621","60","60","EC:2.5.1.1","3","637671486","geranyltranstransferase","false","SAR11_0610","C134_0610_a_at","40.16666667","60","0","0","0.86046512","false","0","C134_0610_a_at","5038","0.31878307"
"1.0","0.05555556","1.0","23","0.83333333","4","4","EC:2.2.1.7","1","637671487","1-deoxy-D-xylulose-5-phosphate synthase","false","SAR11_0611","C134_0611_a_at","3.5","4","0","0","1.0","false","0","C134_0611_a_at","2","0.875"
"1.76923077","0.00897436","0.56521739","68","0.8","5","5","EC:4.2.3.5","3","637671488","chorismate synthase","false","SAR11_0612","C134_0612_at","7.4","5","0","0","0.80769231","false","0","C134_0612_at","6","0.67272727"
"2.10650888","0.0031943","0.4747191","3","0.63768116","24","24","EC:2.5.1.90","4","637671490","octaprenyl-diphosphate synthase","false","SAR11_0614","C134_0614_at","45.33333333","24","0","0","0.72337278","false","0","C134_0614_at","1758","0.34871795"
"2.16568047","7.868E-5","0.46174863","2","0.84615385","13","13","EC:6.1.1.14","4","637671492","Glycyl-tRNA synthetase alpha subunit","false","SAR11_0616","C134_0616_a_at","56.61538462","13","0","0","0.70857988","false","0","C134_0616_a_at","44","0.43887895"
"1.0","1.0","1.0","25","0.0","2","2","EC:2.5.1.72","1","637671496","quinolinate synthetase","false","SAR11_0620","C134_0620_a_at","1.0","2","0","0","1.0","false","0","C134_0620_a_at","2","0.0"
"1.5","0.0","0.66666667","25","0.0","1","1","","2","637671035","hypothetical protein","false","SAR11_0172","C134_0172_a_at","2.0","1","0","0","0.75","false","0","C134_0172_a_at","0","0.0"
"1.5","0.0","0.66666667","25","0.0","1","1","","2","637671371","YadH-like ABC-2-type transport protein","false","SAR11_0501","C134_0501_a_at","2.0","1","0","0","0.75","false","0","C134_0501_a_at","0","0.0"
"2.0","0.0","0.5","11","1.0","4","4","","3","637671497","GcvT-like Aminomethyltransferase protein","false","SAR11_0621","C134_0621_a_at","6.75","4","0","0","0.66666667","false","0","C134_0621_a_at","0","0.75"
"1.82248521","0.00332996","0.5487013","2","0.6373728","47","47","EC:3.5.2.3","3","637671498","dihydroorotase","false","SAR11_0622","C134_0622_a_at","56.23404255","47","0","0","0.7943787","false","0","C134_0622_a_at","2446","0.36996081"
"2.06508876","9.9024E-4","0.48424069","2","0.74333333","25","25","","3","637671499","Small Multidrug Resistance protein","false","SAR11_0623","C134_0623_a_at","52.12","25","0","0","0.73372781","false","0","C134_0623_a_at","634","0.3918797"
"2.04142012","0.00401184","0.48985507","2","0.77898551","24","24","","3","637671501","bacteriorhodopsin","false","SAR11_0625","C134_0625_a_at","55.33333333","24","0","0","0.73964497","false","0","C134_0625_a_at","3714","0.40096618"
"1.5","0.0","0.66666667","41","0.0","1","1","","2","637671502","ferredoxin","false","SAR11_0626","C134_0626_a_at","2.0","1","0","0","0.75","false","0","C134_0626_a_at","0","0.0"
"2.36094675","0.0","0.4235589","2","1.0","4","4","","4","637671506","DnaK suppressor protein","false","SAR11_0630","C134_0630_a_at","60.5","4","0","0","0.65976331","false","0","C134_0630_a_at","0","0.55"
"1.55882353","0.01714051","0.64150943","4","0.63104839","32","32","","3","637671507","hypothetical protein","false","SAR11_0631","C134_0631_at","24.875","32","0","0","0.86029412","false","0","C134_0631_at","1052","0.37689394"
"1.66666667","0.0","0.6","18","1.0","2","2","","2","637671508","hypothetical protein","false","SAR11_0632","C134_0632_a_at","5.0","2","0","0","0.77777778","false","0","C134_0632_a_at","0","0.83333333"
"1.0","0.0","1.0","70","0.0","1","1","","1","637671509","Glycosyl transferase","false","SAR11_0633","C134_0633_a_at","1.0","1","0","0","1.0","false","0","C134_0633_a_at","0","0.0"
"1.0","0.0","1.0","70","0.0","1","1","","1","637671505","MOSC domain protein","false","SAR11_0629","C134_0629_at","1.0","1","0","0","1.0","false","0","C134_0629_at","0","0.0"
"2.05063291","4.8836E-4","0.48765432","1","0.75","17","17","","4","637671510","umuC","false","SAR11_0634","C134_0634_a_at","62.76470588","17","0","0","0.73734177","false","0","C134_0634_a_at","268","0.46839333"
"1.92248062","8.0411E-4","0.52016129","0","0.78787879","22","22","","3","637671512","hypothetical protein","false","SAR11_0636","C134_0636_a_at","47.72727273","22","0","0","0.76937984","false","0","C134_0636_a_at","272","0.40792541"
"2.22485207","4.6555E-4","0.44946809","15","0.73626374","14","14","","4","637671513","hypothetical protein","false","SAR11_0637","C134_0637_a_at","44.28571429","14","0","0","0.69378698","false","0","C134_0637_a_at","344","0.37530266"
"2.30769231","0.0","0.43333333","15","1.0","7","7","EC:2.7.7.7","4","637671377","DNA-directed DNA polymerase gamma/tau subunit","false","SAR11_0507","C134_0507_a_at","42.14285714","7","0","0","0.67307692","false","0","C134_0507_a_at","0","0.37966538"
"1.48101266","0.02029633","0.67521368","1","0.48881239","84","84","EC:2.7.1.31","3","637671514","Phosphoribulokinase/Uridine kinase Family Protein","false","SAR11_0638","C134_0638_a_at","51.03571429","84","0","0","0.87974684","false","0","C134_0638_a_at","9312","0.32715201"
"2.24683544","7.426E-5","0.44507042","1","0.73333333","6","6","","4","637671515","Outer membrane protein TolC","false","SAR11_0640","C134_0640_a_at","60.33333333","6","0","0","0.68829114","false","0","C134_0640_a_at","40","0.52923977"
"1.83870968","0.06935484","0.54385965","5","0.62222222","10","10","","3","637671516","recA protein","false","SAR11_0641","C134_0641_a_at","11.7","10","0","0","0.79032258","false","0","C134_0641_a_at","204","0.464"
"2.80645161","0.0","0.35632184","5","0.0","1","1","","4","637671237","Putative phospholipid-binding domain","false","SAR11_0374","C134_0374_a_at","10.0","1","0","0","0.5483871","false","0","C134_0374_a_at","0","0.0"
"1.84615385","0.00307424","0.54166667","2","0.6329849","42","42","","3","637671517","Trypsin-like serine protease","false","SAR11_0642","C134_0642_at","55.14285714","42","0","0","0.78846154","false","0","C134_0642_at","2406","0.36041083"
"2.07100592","2.2825E-4","0.48285714","2","0.77894737","20","20","EC:1.1.1.42","3","637671519","isocitrate dehydrogenase","false","SAR11_0644","C134_0644_a_at","59.3","20","0","0","0.73224852","false","0","C134_0644_a_at","140","0.43284672"
"1.9408284","0.00723268","0.5152439","2","0.69369369","37","37","EC:4.1.1.65","3","637671520","phosphatidylserine decarboxylase","false","SAR11_0645","C134_0645_a_at","52.94594595","37","0","0","0.7647929","false","0","C134_0645_a_at","5896","0.37285877"
"1.86075949","0.01763136","0.53741497","16","0.57957958","37","37","EC:2.7.8.8","3","637671521","phosphatidylserine synthase","false","SAR11_0646","C134_0646_a_at","52.10810811","37","0","0","0.78481013","false","0","C134_0646_a_at","7400","0.36439236"
"2.84810127","0.0","0.35111111","16","1.0","2","2","","4","637671187","hypothetical protein","false","SAR11_0322","C134_0322_at","25.5","2","0","0","0.53797468","false","0","C134_0322_at","0","0.68918919"
"1.55696203","0.01317413","0.64227642","1","0.53462709","73","73","","3","637671522","Glycosyl transferase family 8","false","SAR11_0647","C134_0647_a_at","53.89041096","73","0","0","0.86075949","false","0","C134_0647_a_at","6780","0.34768007"
"1.61392405","0.01085573","0.61960784","1","0.55990676","66","66","EC:2.1.1.166","3","637671523","FtsJ-like methyltransferase","false","SAR11_0648","C134_0648_a_at","54.54545455","66","0","0","0.84651899","false","0","C134_0648_a_at","5294","0.35650624"
"1.84177215","0.00157699","0.54295533","1","0.78991597","35","35","EC:1.1.1.205","3","637671524","IMP dehydrogenase-like protein","false","SAR11_0649","C134_0649_a_at","64.85714286","35","0","0","0.78955696","false","0","C134_0649_a_at","1420","0.43822394"
"1.61392405","0.01485671","0.61960784","1","0.54951923","65","65","EC:4.4.1.5","3","637671527","dihydropteroate synthase-like protein","false","SAR11_0652","C134_0652_a_at","52.30769231","65","0","0","0.84651899","false","0","C134_0652_a_at","8140","0.33966034"
"1.91772152","0.00776802","0.52145215","1","0.60968661","27","27","EC:2.1.2.11","3","637671528","3-methyl-2-oxobutanoate hydroxymethyltransferase","false","SAR11_0653","C134_0653_a_at","57.03703704","27","0","0","0.77056962","false","0","C134_0653_a_at","3432","0.39609053"
"1.79289941","0.01074143","0.55775578","2","0.62588652","48","48","","3","637671529","hypothetical protein","false","SAR11_0654","C134_0654_a_at","53.27083333","48","0","0","0.80177515","false","0","C134_0654_a_at","6190","0.3414797"
"2.74556213","0.0","0.36422414","2","1.0","2","2","","4","637670917","hypothetical protein","false","SAR11_0052","C134_0052_a_at","46.0","2","0","0","0.56360947","false","0","C134_0052_a_at","0","0.86792453"
"1.82840237","0.01469109","0.54692557","2","0.56560284","48","48","","3","637671530","probable Leu/Ile/Val-binding protein","false","SAR11_0655","C134_0655_at","48.375","48","0","0","0.79289941","false","0","C134_0655_at","8830","0.3225"
"1.5","0.0","0.66666667","16","1.0","2","2","","2","637671532","Branched-chain amino acid transport protein","false","SAR11_0657","C134_0657_at","3.0","2","0","0","0.75","false","0","C134_0657_at","0","0.75"
"1.5","0.0","0.66666667","16","1.0","2","2","","2","637671531","Branched-chain amino acid transport protein","false","SAR11_0656","C134_0656_at","3.0","2","0","0","0.75","false","0","C134_0656_at","0","0.75"
"2.16455696","0.00189523","0.4619883","15","0.73202614","18","18","","3","637671533","LivG-like protein","false","SAR11_0658","C134_0658_at","47.72222222","18","0","0","0.70886076","false","0","C134_0658_at","908","0.41861598"
"2.6835443","1.392E-5","0.37264151","16","0.83333333","4","4","","4","637671534","probable high-affinity branched-chain amino acid transport ATP-binding protein","false","SAR11_0659","C134_0659_at","24.0","4","0","0","0.57911392","false","0","C134_0659_at","6","0.45283019"
"2.0","0.0","0.5","72","1.0","2","2","","3","637671535","hypothetical protein","false","SAR11_0660","C134_0660_at","3.5","2","0","0","0.66666667","false","0","C134_0660_at","0","0.875"
"1.83333333","0.03333333","0.54545455","49","0.66666667","3","3","EC:1.6.1.2","3","637671449","NAD(P) transhydrogenase subunit alpha part 2","false","SAR11_0575","C134_0575_at","3.0","3","0","0","0.72222222","false","0","C134_0575_at","2","0.75"
"2.0","0.00149106","0.5","1","0.70940171","27","27","","3","637671536","hypothetical protein","false","SAR11_0661","C134_0661_a_at","51.7037037","27","0","0","0.75","false","0","C134_0661_a_at","776","0.39468476"
"1.83431953","0.0151947","0.54516129","2","0.54421769","49","49","","3","637671537","LamB/YcsF family","false","SAR11_0662","C134_0662_a_at","46.93877551","49","0","0","0.79142012","false","0","C134_0662_a_at","9460","0.31715389"
"2.13291139","0.00358548","0.46884273","16","0.65934066","14","14","","3","637671538","Allophanate hydrolase subunit 1","false","SAR11_0663","C134_0663_at","47.71428571","14","0","0","0.71677215","false","0","C134_0663_at","1942","0.38792102"
"1.0","0.83333333","1.0","16","0.16666667","4","4","","1","637671540","Integral membrane protein with domain of unknown function DUF6","false","SAR11_0665","C134_0665_a_at","1.5","4","0","0","1.0","false","0","C134_0665_a_at","10","0.5"
"1.78571429","0.0","0.56","15","1.0","7","7","EC:2.1.2.10","3","637671541","glycine cleavage system protein T2","false","SAR11_0666","C134_0666_a_at","17.57142857","7","0","0","0.80357143","false","0","C134_0666_a_at","0","0.65079365"
"1.87573964","0.02896774","0.53312303","15","0.53156146","43","43","","3","637671542","Glycine cleavage H-protein","false","SAR11_0667","C134_0667_a_at","45.81395349","43","0","0","0.78106509","false","0","C134_0667_a_at","10806","0.31165955"
