"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","degree.layout","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1.9","0.0","0.52631579","1.0","2","2","3","false","ccmD_b2198_14","7.5","2","0","0","0.7","false","0","ccmD_b2198_14","0","0.83333333"
"1.1","0.42592593","0.90909091","0.36111111","9","9","2","false","ccmE_b2197_14","4.11111111","9","0","0","0.96666667","false","0","ccmE_b2197_14","62","0.41111111"
"1.4","0.14074074","0.71428571","0.53333333","6","6","2","false","ccmF_b2196_14","4.83333333","6","0","0","0.86666667","false","0","ccmF_b2196_14","28","0.48333333"
"1.6","0.05925926","0.625","0.66666667","4","4","2","false","ccmG_b2195_14","5.75","4","0","0","0.8","false","0","ccmG_b2195_14","14","0.575"
"2.2","0.0","0.45454545","1.0","2","2","3","false","ccmH_b2194_14","5.0","2","0","0","0.6","false","0","ccmH_b2194_14","0","0.83333333"
"1.76956522","0.00212759","0.56511057","0.57968254","126","126","3","false","cdsA_b0175_30","146.56349206","126","0","0","0.84608696","false","0","cdsA_b0175_30","40896","0.33309885"
"1.73783784","0.01001196","0.57542768","0.52921434","115","115","3","false","cedA_b1731_14","107.56521739","115","0","0","0.85243243","false","0","cedA_b1731_14","47068","0.30642884"
"1.98636364","0.00214369","0.50343249","0.73684211","38","38","3","false","cfa_b1661_15","80.21052632","38","0","0","0.80272727","false","0","cfa_b1661_15","5692","0.43357041"
"1.85909091","0.0053445","0.53789731","0.58757764","70","70","3","false","chaB_b1217_15","66.18571429","70","0","0","0.82818182","false","0","chaB_b1217_15","21288","0.36566693"
"2.20909091","1.5858E-4","0.4526749","0.7952381","21","21","4","false","chaC_b1218_15","71.61904762","21","0","0","0.75818182","false","0","chaC_b1218_15","188","0.45909646"
"2.19459459","4.004E-4","0.45566502","0.66842105","20","20","3","false","chbC_b1737_15","90.95","20","0","0","0.76108108","false","0","chbC_b1737_15","2616","0.32715827"
"2.00540541","0.00260647","0.49865229","0.5043834","59","59","3","false","chbG_b1733_15","86.10169492","59","0","0","0.79891892","false","0","chbG_b1733_15","13662","0.27864626"
"2.64864865","0.0","0.37755102","1.0","4","4","4","false","chbF_b1734_15","69.25","4","0","0","0.67027027","false","0","chbF_b1734_15","0","0.48426573"
"1.91621622","0.00311893","0.52186178","0.60198714","59","59","3","false","chbR_b1735_15","114.69491525","59","0","0","0.81675676","false","0","chbR_b1735_15","20934","0.33536525"
"2.69189189","0.0","0.37148594","1.0","4","4","4","false","chbA_b1736_15","64.5","4","0","0","0.66162162","false","0","chbA_b1736_15","0","0.51190476"
"1.0","0.00164607","1.0","0.94098361","61","61","1","false","cheA_b1888_15","57.45901639","61","0","0","1.0","false","0","cheA_b1888_15","216","0.94195109"
"1.24590164","4.5822E-4","0.80263158","0.97004831","46","46","2","false","aer_b3072_14","58.60869565","46","0","0","0.87704918","false","0","aer_b3072_14","62","0.96079829"
"1.0","0.00164607","1.0","0.94098361","61","61","1","false","cheB_b1883_14","57.45901639","61","0","0","1.0","false","0","cheB_b1883_14","216","0.94195109"
"1.0","0.00164607","1.0","0.94098361","61","61","1","false","cheR_b1884_14","57.45901639","61","0","0","1.0","false","0","cheR_b1884_14","216","0.94195109"
"1.0","0.00164607","1.0","0.94098361","61","61","1","false","cheW_b1887_14","57.45901639","61","0","0","1.0","false","0","cheW_b1887_14","216","0.94195109"
"1.0","0.00164607","1.0","0.94098361","61","61","1","false","cheY_b1882_14","57.45901639","61","0","0","1.0","false","0","cheY_b1882_14","216","0.94195109"
"1.0","0.00164607","1.0","0.94098361","61","61","1","false","cheZ_b1881_15","57.45901639","61","0","0","1.0","false","0","cheZ_b1881_15","216","0.94195109"
"1.0","1.0","1.0","0.0","2","2","1","false","chpR_b2783_15","1.0","2","0","0","1.0","false","0","chpR_b2783_15","2","0.0"
"1.5","0.0","0.66666667","0.0","1","1","2","false","chpA_b2782_15","2.0","1","0","0","0.75","false","0","chpA_b2782_15","0","0.0"
"1.0","0.05555556","1.0","0.83333333","4","4","1","false","citD_b0617_13","3.5","4","0","0","1.0","false","0","citD_b0617_13","2","0.875"
"1.0","0.05555556","1.0","0.83333333","4","4","1","false","citC_b0618_15","3.5","4","0","0","1.0","false","0","citC_b0618_15","2","0.875"
"1.25","0.0","0.8","1.0","3","3","2","false","citE_b0616_14","4.0","3","0","0","0.875","false","0","citE_b0616_14","0","1.0"
"1.0","0.05555556","1.0","0.83333333","4","4","1","false","citF_b0615_14","3.5","4","0","0","1.0","false","0","citF_b0615_14","2","0.875"
"1.25","0.0","0.8","1.0","3","3","2","false","citX_b0614_13","4.0","3","0","0","0.875","false","0","citX_b0614_13","0","1.0"
"1.53783784","0.01235319","0.65026362","0.4373395","177","177","3","false","clcB_b1592_15","100.72316384","177","0","0","0.89243243","false","0","clcB_b1592_15","69578","0.27671199"
"1.91139241","0.00205879","0.52317881","0.72794118","17","17","4","false","cld_b2027_14","29.82352941","17","0","0","0.81772152","false","0","cld_b2027_14","208","0.42605042"
"1.33333333","0.66666667","0.75","0.0","2","2","2","false","clpS_b0881_15","1.5","2","0","0","0.88888889","false","0","clpS_b0881_15","4","0.5"
"1.33333333","0.66666667","0.75","0.0","2","2","2","false","clpA_b0882_15","1.5","2","0","0","0.88888889","false","0","clpA_b0882_15","4","0.5"
"1.42105263","0.08514808","0.7037037","0.3551797","44","44","2","false","cls_b1249_13","20.56818182","44","0","0","0.89473684","false","0","cls_b1249_13","3202","0.27063397"
"1.89873418","0.03334384","0.52666667","0.51633987","18","18","4","false","cmoA_b1870_15","26.83333333","18","0","0","0.82025316","false","0","cmoA_b1870_15","1778","0.38333333"
"1.14285714","0.26984127","0.875","0.46666667","6","6","2","false","cmoB_b1871_15","3.5","6","0","0","0.95238095","false","0","cmoB_b1871_15","20","0.5"
"1.71428571","0.0","0.58333333","1.0","3","3","3","false","ansP_b1453_15","5.0","3","0","0","0.76190476","false","0","ansP_b1453_15","0","0.83333333"
"1.8172043","0.00171793","0.55029586","0.74703557","23","23","3","false","cmtB_b2934_14","43.82608696","23","0","0","0.79569892","false","0","cmtB_b2934_14","342","0.50374813"
"2.03478261","2.6947E-4","0.49145299","0.68585859","45","45","4","false","coaA_b3974_15","141.28888889","45","0","0","0.79304348","false","0","coaA_b3974_15","4288","0.35322222"
"1.63157895","0.01448343","0.61290323","0.53333333","30","30","3","false","cobB_b1120_15","25.4","30","0","0","0.84210526","false","0","cobB_b1120_15","1008","0.34324324"
"2.17105263","6.2483E-4","0.46060606","0.76190476","7","7","3","false","cobS_b1992_14","24.28571429","7","0","0","0.70723684","false","0","cobS_b1992_14","24","0.43367347"
"1.90789474","0.00442122","0.52413793","0.61904762","15","15","3","false","cobT_b1991_14","25.26666667","15","0","0","0.77302632","false","0","cobT_b1991_14","238","0.37156863"
"2.18421053","0.00104933","0.45783133","0.6","6","6","3","false","cobU_b1993_15","20.33333333","6","0","0","0.70394737","false","0","cobU_b1993_15","38","0.36309524"
"1.48701299","0.0340117","0.67248908","0.67118338","82","82","3","false","codA_b0337_15","72.67073171","82","0","0","0.87824675","false","0","codA_b0337_15","18128","0.48126312"
"1.59090909","0.01410081","0.62857143","0.72215321","70","70","3","false","codB_b0336_14","73.75714286","70","0","0","0.85227273","false","0","codB_b0336_14","10226","0.50174927"
"1.75945946","0.00364996","0.56835637","0.56126687","108","108","3","false","cpsB_b2049_14","109.62962963","108","0","0","0.84810811","false","0","cpsB_b2049_14","26006","0.31233513"
"1.77837838","0.00261402","0.56231003","0.60679612","104","104","3","false","cpsG_b2048_15","113.07692308","104","0","0","0.84432432","false","0","cpsG_b2048_15","22296","0.32493369"
"2.26756757","7.632E-5","0.44100119","0.73913043","24","24","4","false","ascF_b2715_15","82.54166667","24","0","0","0.74648649","false","0","ascF_b2715_15","476","0.33149264"
"1.5","0.0","0.66666667","0.0","1","1","2","false","creB_b4398_15","2.0","1","0","0","0.75","false","0","creB_b4398_15","0","0.0"
"1.0","1.0","1.0","0.0","2","2","1","false","creA_b4397_15","1.0","2","0","0","1.0","false","0","creA_b4397_15","2","0.0"
"2.15652174","2.366E-5","0.46370968","0.87368421","20","20","4","false","crp_b3357_15","160.85","20","0","0","0.76869565","false","0","crp_b3357_15","562","0.43355795"
"1.66666667","0.0","0.6","0.0","1","1","2","false","csdE_b2811_15","3.0","1","0","0","0.66666667","false","0","csdE_b2811_15","0","0.0"
"1.0","1.0","1.0","0.0","3","3","1","false","csdA_b2810_15","1.0","3","0","0","1.0","false","0","csdA_b2810_15","6","0.0"
"2.08918919","9.112E-5","0.47865459","0.71428571","29","29","3","false","csgA_b1042_15","108.79310345","29","0","0","0.78216216","false","0","csgA_b1042_15","696","0.35322436"
"1.98378378","1.5227E-4","0.50408719","0.81010101","55","55","3","false","csgB_b1041_15","127.69090909","55","0","0","0.80324324","false","0","csgB_b1041_15","1330","0.39779099"
"1.67532468","0.00157999","0.59689922","0.81367211","58","58","3","false","csgD_b1040_14","79.22413793","58","0","0","0.83116883","false","0","csgD_b1040_14","1492","0.54263108"
"1.72077922","0.0010747","0.58113208","0.8454902","51","51","3","false","csgE_b1039_14","80.19607843","51","0","0","0.81980519","false","0","csgE_b1039_14","1046","0.54928821"
"1.55844156","0.00420573","0.64166667","0.73117117","75","75","3","false","csgF_b1038_15","75.88","75","0","0","0.86038961","false","0","csgF_b1038_15","3584","0.51619048"
"1.85714286","0.00134927","0.53846154","0.89583333","33","33","3","false","csgG_b1037_14","79.27272727","33","0","0","0.78571429","false","0","csgG_b1037_14","1280","0.55435474"
"1.95454545","0.00119387","0.51162791","0.75088652","48","48","3","false","csiD_b2659_14","76.95833333","48","0","0","0.80909091","false","0","csiD_b2659_14","3434","0.42284799"
"2.04565217","1.455E-5","0.48884166","0.95346939","50","50","4","false","csiR_b2664_15","183.54","50","0","0","0.79086957","false","0","csiR_b2664_15","418","0.47061538"
"1.42857143","0.52380952","0.7","0.3","5","5","3","false","cspG_b0990_15","2.4","5","0","0","0.89285714","false","0","cspG_b0990_15","26","0.44"
"1.57142857","0.47619048","0.63636364","0.33333333","3","3","2","false","cspA_b3556_14","3.33333333","3","0","0","0.85714286","false","0","cspA_b3556_14","24","0.5"
"2.0","0.02380952","0.5","0.66666667","3","3","4","false","cspB_b1557_14","3.33333333","3","0","0","0.75","false","0","cspB_b1557_14","2","0.66666667"
"2.28571429","0.0","0.4375","0.0","1","1","4","false","cspH_b0989_15","5.0","1","0","0","0.67857143","false","0","cspH_b0989_15","0","0.0"
"2.14285714","0.0","0.46666667","1.0","2","2","4","false","cspI_b1552_14","4.0","2","0","0","0.71428571","false","0","cspI_b1552_14","0","0.8"
"1.22222222","0.20833333","0.81818182","0.47619048","7","7","2","false","cstA_b0598_15","4.28571429","7","0","0","0.92592593","false","0","cstA_b0598_15","28","0.47619048"
"1.11111111","0.40509259","0.9","0.35714286","8","8","2","false","aldA_b1415_15","3.875","8","0","0","0.96296296","false","0","aldA_b1415_15","48","0.43055556"
"1.0","0.0","1.0","0.0","1","1","1","false","cueR_b0487_15","1.0","1","0","0","1.0","false","0","cueR_b0487_15","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","copA_b0484_15","1.0","1","0","0","1.0","false","0","copA_b0484_15","0","0.0"
"2.37662338","0.00117202","0.42076503","0.47222222","9","9","4","false","cusA_b0575_15","30.88888889","9","0","0","0.65584416","false","0","cusA_b0575_15","632","0.34320988"
"2.53896104","2.7035E-4","0.39386189","0.66666667","6","6","4","false","cusB_b0574_15","23.0","6","0","0","0.61525974","false","0","cusB_b0574_15","90","0.33823529"
"1.92207792","0.01003218","0.52027027","0.74137931","29","29","3","false","cusC_b0572_15","76.24137931","29","0","0","0.76948052","false","0","cusC_b0572_15","10214","0.55650642"
"1.7012987","0.02732151","0.58778626","0.78249158","55","55","3","false","cusF_b0573_15","79.36363636","55","0","0","0.82467532","false","0","cusF_b0573_15","21534","0.54733542"
"2.64935065","0.0","0.37745098","1.0","4","4","4","false","cusR_b0571_14","24.75","4","0","0","0.58766234","false","0","cusR_b0571_14","0","0.42672414"
"2.64935065","0.0","0.37745098","1.0","4","4","4","false","cusS_b0570_14","24.75","4","0","0","0.58766234","false","0","cusS_b0570_14","0","0.42672414"
"1.85064935","4.3341E-4","0.54035088","0.88948307","34","34","3","false","cvpA_b2313_14","80.76470588","34","0","0","0.78733766","false","0","cvpA_b2313_14","564","0.56478815"
"2.14473684","0.00114057","0.46625767","0.61111111","9","9","3","false","cvrA_b1191_26","23.66666667","9","0","0","0.71381579","false","0","cvrA_b1191_26","86","0.42261905"
"1.0","1.0","1.0","0.0","2","2","1","false","cyaA_b3806_15","1.0","2","0","0","1.0","false","0","cyaA_b3806_15","2","0.0"
"1.5","0.0","0.66666667","0.0","1","1","2","false","aaeR_b3243_15","2.0","1","0","0","0.75","false","0","aaeR_b3243_15","0","0.0"
"1.16666667","0.1","0.85714286","0.7","5","5","2","false","cybB_b1418_15","4.2","5","0","0","0.91666667","false","0","cybB_b1418_15","6","0.7"
"1.33333333","0.0","0.75","1.0","4","4","2","false","asnS_b0930_14","4.75","4","0","0","0.83333333","false","0","asnS_b0930_14","0","0.79166667"
"1.0","0.0","1.0","1.0","3","3","1","false","cydB_b0734_15","3.0","3","0","0","1.0","false","0","cydB_b0734_15","0","1.0"
"1.0","0.0","1.0","1.0","3","3","1","false","cydA_b0733_15","3.0","3","0","0","1.0","false","0","cydA_b0733_15","0","1.0"
"1.0","0.66666667","1.0","0.33333333","3","3","1","false","cydD_b0887_14","1.66666667","3","0","0","1.0","false","0","cydD_b0887_14","4","0.66666667"
"1.66666667","0.0","0.6","0.0","1","1","2","false","cydC_b0886_14","3.0","1","0","0","0.66666667","false","0","cydC_b0886_14","0","0.0"
"1.0","0.06666667","1.0","0.8","5","5","1","false","cyoB_b0431_14","4.2","5","0","0","1.0","false","0","cyoB_b0431_14","4","0.84"
"1.0","0.06666667","1.0","0.8","5","5","1","false","cyoA_b0432_14","4.2","5","0","0","1.0","false","0","cyoA_b0432_14","4","0.84"
"1.0","0.06666667","1.0","0.8","5","5","1","false","cyoC_b0430_15","4.2","5","0","0","1.0","false","0","cyoC_b0430_15","4","0.84"
"1.2","0.0","0.83333333","1.0","4","4","2","false","cyoD_b0429_14","4.75","4","0","0","0.9","false","0","cyoD_b0429_14","0","0.95"
"1.2","0.0","0.83333333","1.0","4","4","2","false","cyoE_b0428_14","4.75","4","0","0","0.9","false","0","cyoE_b0428_14","0","0.95"
"1.86363636","0.00116115","0.53658537","0.76794872","40","40","3","false","cysA_b2422_14","67.125","40","0","0","0.78409091","false","0","cysA_b2422_14","1926","0.49722222"
"1.53896104","0.00895745","0.64978903","0.68831169","77","77","3","false","cysC_b2750_15","75.44155844","77","0","0","0.86525974","false","0","cysC_b2750_15","9490","0.50974026"
"1.70779221","0.00354599","0.58555133","0.72142857","56","56","3","false","cysD_b2752_15","75.05357143","56","0","0","0.82305195","false","0","cysD_b2752_15","5322","0.52485015"
"1.53246753","0.00877428","0.65254237","0.67754386","76","76","3","false","cysH_b2762_15","74.77631579","76","0","0","0.86688312","false","0","cysH_b2762_15","9126","0.49850877"
"1.81168831","0.00155132","0.55197133","0.77484144","44","44","3","false","cysI_b2763_14","73.40909091","44","0","0","0.79707792","false","0","cysI_b2763_14","3018","0.52812296"
"1.84415584","0.00126729","0.54225352","0.76219512","41","41","3","false","cysJ_b2764_14","69.43902439","41","0","0","0.78896104","false","0","cysJ_b2764_14","2266","0.50685419"
"1.82467532","0.001828","0.5480427","0.7456446","42","42","3","false","cysK_b2414_15","70.69047619","42","0","0","0.79383117","false","0","cysK_b2414_15","2810","0.50856458"
"1.46103896","0.0132858","0.68444444","0.63672815","87","87","3","false","cysM_b2421_15","72.4137931","87","0","0","0.88474026","false","0","cysM_b2421_15","11332","0.48275862"
"1.7012987","0.00383762","0.58778626","0.71127995","59","59","3","false","cysN_b2751_15","74.33898305","59","0","0","0.82467532","false","0","cysN_b2751_15","5484","0.52722683"
"2.17532468","5.34E-6","0.45970149","0.99415205","19","19","4","false","cysP_b2425_15","50.31578947","19","0","0","0.70616883","false","0","cysP_b2425_15","12","0.4532954"
"1.97402597","3.5704E-4","0.50657895","0.85185185","27","27","3","false","cysU_b2424_14","59.22222222","27","0","0","0.75649351","false","0","cysU_b2424_14","680","0.45207803"
"2.2012987","1.365E-5","0.45427729","0.98421053","20","20","4","false","cysW_b2423_28","49.5","20","0","0","0.69967532","false","0","cysW_b2423_28","6","0.46698113"
"2.11392405","0.0","0.47305389","1.0","6","6","4","false","cysZ_b2413_15","38.33333333","6","0","0","0.77721519","false","0","cysZ_b2413_15","0","0.58974359"
"1.29411765","0.20369398","0.77272727","0.37878788","12","12","2","false","dacA_b0632_14","5.66666667","12","0","0","0.90196078","false","0","dacA_b0632_14","116","0.33333333"
"1.41176471","0.19187675","0.70833333","0.37777778","10","10","2","false","accD_b2316_14","5.7","10","0","0","0.8627451","false","0","accD_b2316_14","96","0.35"
"1.88888889","0.0","0.52941176","1.0","2","2","3","false","dadA_b1189_15","5.5","2","0","0","0.7037037","false","0","dadA_b1189_15","0","0.6875"
"1.77777778","0.01388889","0.5625","0.66666667","3","3","3","false","dadX_b1190_15","4.66666667","3","0","0","0.74074074","false","0","dadX_b1190_15","2","0.58333333"
"1.78913043","0.00116899","0.55893074","0.6010929","123","123","4","false","dam_b3387_15","150.62601626","123","0","0","0.84217391","false","0","dam_b3387_15","23428","0.3462667"
"1.98695652","1.8265E-4","0.50328228","0.76530612","49","49","4","false","damX_b3388_14","163.87755102","49","0","0","0.8026087","false","0","damX_b3388_14","2296","0.39205156"
"2.08478261","3.0628E-4","0.47966632","0.70238095","49","49","4","false","dapA_b2478_14","140.28571429","49","0","0","0.78304348","false","0","dapA_b2478_14","3368","0.37509549"
"2.04545455","1.211E-5","0.48888889","0.96190476","15","15","3","false","dapB_b0031_15","80.33333333","15","0","0","0.73863636","false","0","dapB_b0031_15","10","0.60858586"
"1.14285714","0.38095238","0.875","0.4","6","6","2","false","dapD_b0166_14","3.33333333","6","0","0","0.95238095","false","0","dapD_b0166_14","22","0.52777778"
"1.14285714","0.26190476","0.875","0.46666667","6","6","2","false","bcp_b2480_15","3.5","6","0","0","0.95238095","false","0","bcp_b2480_15","18","0.5"
